region_id,region_label,prefix,maker,maker_zh,maker_ja,maker_en,label_ja,code_read,pad,format,dmm_digit,status,notes,sources
japan_censored,日本有码,MNGS,MOODYZ / 慕迪斯,MOODYZ / 慕迪斯,ムーディーズ,MOODYZ,,std3_dmm,3,{prefix}-{num},,active,历史扩前缀 movieCount=67,bitmagnet|ippa|local-db|maker-norm
japan_censored,日本有码,MOER,MOODYZ / 慕迪斯,MOODYZ / 慕迪斯,ムーディーズ,MOODYZ,,std3_dmm,3,{prefix}-{num},,active,历史扩前缀 movieCount=11,bitmagnet|ippa|local-db|maker-norm
japan_censored,日本有码,MOGI,MOODYZ / 慕迪斯,,ムーディーズ,MOODYZ,,std3_dmm,3,{prefix}-{num},,active,片商表/ranges/DMM/权威站,bitmagnet|catalog-sync|local-db|maker-norm|missav|trusted
japan_censored,日本有码,MOND,Takara Eizou / タカラ映像,Takara Eizou,タカラ映像,Takara Eizou,,std3_dmm,3,{prefix}-{num},,active,あこがれ一类 · 权威站:javbus · 本地库确认 · 色花堂有码列表×1,authority|bitmagnet|catalog-sync|dmm|javbus|local-db|sehua|sehuatangForum|site
japan_censored,日本有码,MOOC,Other Censored / 其他有码,Other Censored / 其他有码,その他有码,Other Censored,,std3_dmm,3,{prefix}-{num},,fallback,库内有片；厂牌署名不明，归入其他有码兜底（用户确认：不删）,
japan_censored,日本有码,MOON,YONAKA,,YONAKA,,,std3_dmm,3,{prefix}-{num},1,active,本地库高频确认(≥100帖),bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,MOT,Mother / マザー,Mother,マザー,Mother,,std3_dmm,3,{prefix}-{num},,active,本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,MREC,Madonna / 麦当娜,Madonna / 麦当娜,マドンナ,Madonna,,std3_dmm,3,{prefix}-{num},,active,历史扩前缀 movieCount=11,bitmagnet|ippa|local-db|maker-norm
japan_censored,日本有码,MRSS,Mrs no Sugao / 人妻素颜,人妻素颜,ミセスの素顔,Mrs no Sugao,,std3_dmm,3,{prefix}-{num},,active,本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,MSFH,SODクリエイト,,SODクリエイト,,,std3_open,3,{prefix}-{num},,active,历史扩前缀 movieCount=57,bitmagnet|local-db
japan_censored,日本有码,MSQ,Other Censored / 其他有码,Other Censored / 其他有码,その他有码,Other Censored,,std3_dmm,3,{prefix}-{num},,fallback,库内有片；厂牌署名不明，归入其他有码兜底（用户确认：不删）,
japan_censored,日本有码,MTALL,Materiall / マテリアル,Materiall,マテリアル,Materiall,,std3_dmm,3,{prefix}-{num},1,active,本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,MTON,Madonna / 麦当娜,Madonna / 麦当娜,マドンナ,Madonna,,std3_dmm,3,{prefix}-{num},,active,历史扩前缀 movieCount=9,ippa|maker-norm
japan_censored,日本有码,MUCD,Muku / 无垢,无垢,無垢,Muku,,std3_dmm,3,{prefix}-{num},,active,旁支/合集 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,MUDR,Muku / 无垢,无垢,無垢,Muku,,std3_dmm,3,{prefix}-{num},,active,常见主线 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,MUKC,Muku / 无垢,无垢,無垢,Muku,,std3_dmm,3,{prefix}-{num},,active,旁支 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,MUKD,Muku / 无垢,无垢,無垢,Muku,,std3_dmm,3,{prefix}-{num},,active,常见主线 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,MUM,ミニマム,,ミニマム,,,std3_dmm,3,{prefix}-{num},,active,本地库高频确认(≥100帖),bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,MVG,MVG / 电影门,,ムービーゲート,MVG,,std3_dmm,3,{prefix}-{num},,active,色花堂有码列表×1 · DMM确认,bitmagnet|catalog-sync|local-db|missav|sehuatangForum
japan_censored,日本有码,MVSD,M's Video Group / エムズビデオグループ,M's Video,エムズビデオグループ,M's Video Group,,std3_open,3,{prefix}-{num},,active,主线 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,MXBD,マキシング,,マキシング,MAXING,,std3_dmm,3,{prefix}-{num},,active,本地库高频确认(≥100帖) · BD旧番号 · 用户确认,local-db|manual|sehua
japan_censored,日本有码,MXGS,MAXING / マキシング,Maxing,マキシング,MAXING,,std3_dmm,3,{prefix}-{num},h_068,active,单片主线 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,MXSPS,MAXING / マキシング,Maxing,マキシング,MAXING,,std3_dmm,3,{prefix}-{num},,active,精选 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,MZQ,Other Censored / 其他有码,Other Censored / 其他有码,その他有码,Other Censored,,std3_dmm,3,{prefix}-{num},,fallback,库内有片；厂牌署名不明，归入其他有码兜底（用户确认：不删）,
japan_censored,日本有码,NACR,Planet Plus / プラネットプラス,Planet Plus,プラネットプラス,Planet Plus,,std3_open,3,{prefix}-{num},,active,家政妇企划 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,NACT,Planet Plus / プラネットプラス,Planet Plus,プラネットプラス,Planet Plus,,std3_dmm,3,{prefix}-{num},,active,较新系列 · 权威站:javbus · 本地库确认 · 色花堂有码列表×7,authority|bitmagnet|catalog-sync|dmm|javbus|local-db|sehua|sehuatangForum|site
japan_censored,日本有码,NACX,プラネットプラス,,プラネットプラス,,,std3_dmm,3,{prefix}-{num},,active,本地库高频确认(≥100帖) · 用户确认,local-db|manual|sehua
japan_censored,日本有码,NAD,DOC / ドック,DOC,ドック,DOC,,std3_dmm,3,{prefix}-{num},1,active,本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,NASH,Crystal Eizou / クリスタル映像,Crystal,クリスタル映像,Crystal Eizou,,std3_dmm,3,{prefix}-{num},,active,本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,NASK,なでしこ,,なでしこ,,,std3_dmm,3,{prefix}-{num},,active,本地库高频确认(≥100帖),bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,NASS,Nadeshiko / なでしこ,Nadeshiko,なでしこ,Nadeshiko,,std3_dmm,3,{prefix}-{num},,active,本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,NATR,Big Morkal / ビッグモーカル,Big Morkal,ビッグモーカル,Big Morkal,,std3_dmm,3,{prefix}-{num},,active,本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,NDRA,JET Eizou / JET映像,JET,JET映像,JET Eizou,,std3_dmm,3,{prefix}-{num},,active,相关企划 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,NFDM,Freedom / フリーダム,Freedom,フリーダム,Freedom,,std3_dmm,3,{prefix}-{num},,active,本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,NGHJ,Other Censored / 其他有码,Other Censored / 其他有码,その他有码,Other Censored,,std3_dmm,3,{prefix}-{num},,fallback,库内有片；厂牌署名不明，归入其他有码兜底（用户确认：不删）,
japan_censored,日本有码,NGOD,JET Eizou / JET映像,JET,JET映像,JET Eizou,,std3_open,3,{prefix}-{num},,active,人妻 NTR · 本地库确认 · 色花堂有码列表×2,bitmagnet|catalog-sync|dmm|local-db|sehua|sehuatangForum
japan_censored,日本有码,NHDT,Natural High / 自然高,Natural High / 自然高,ナチュラルハイ,Natural High,,std3_dmm,3,{prefix}-{num},,active,更早短号 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,NHDTA,Natural High / 自然高,Natural High / 自然高,ナチュラルハイ,Natural High,,std3_dmm,3,{prefix}-{num},1,active,上一代 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,NHDTB,Natural High / 自然高,Natural High / 自然高,ナチュラルハイ,Natural High,,std3_dmm,3,{prefix}-{num},1,active,现行常见 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,NHDTC,Natural High / 自然高,Natural High / 自然高,ナチュラルハイ,Natural High,,std3_dmm,3,{prefix}-{num},1,active,旁支换代 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,NIMA,Fitch / フィッチ,Fitch,フィッチ,Fitch,,std3_dmm,3,{prefix}-{num},,active,漫画改编一类 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,NITR,Crystal Eizou / クリスタル映像,Crystal,クリスタル映像,Crystal Eizou,,std3_dmm,3,{prefix}-{num},,active,本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,NKKD,JET Eizou / JET映像,JET,JET映像,JET Eizou,,std3_dmm,3,{prefix}-{num},,active,相关企划 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,NNOD,Other Censored / 其他有码,Other Censored / 其他有码,その他有码,Other Censored,,std3_dmm,3,{prefix}-{num},,fallback,库内有片；厂牌署名不明，归入其他有码兜底（用户确认：不删）,
japan_censored,日本有码,NPS,ピーターズ,,ピーターズ,Peters,,std3_dmm,3,{prefix}-{num},,active,本地库高频确认(≥100帖) · 用户确认,local-db|manual|sehua
japan_censored,日本有码,NSFS,Nagae STYLE / 永江STYLE,永江STYLE,ながえSTYLE,Nagae STYLE,,std3_open,3,{prefix}-{num},,active,和姦郁向剧情线 系列号 · 权威站:javbus · 本地库确认 · 色花堂有码列表×2,authority|bitmagnet|catalog-sync|dmm|javbus|local-db|sehua|sehuatangForum|site
japan_censored,日本有码,NSPS,Nagae STYLE / 永江STYLE,永江STYLE,ながえSTYLE,Nagae STYLE,,std3_dmm,3,{prefix}-{num},,active,本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,NTRD,中嶋興業,,中嶋興業,,,std3_dmm,3,{prefix}-{num},,active,本地库高频确认(≥100帖),bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,NTTR,SODクリエイト,,SODクリエイト,,,std3_dmm,3,{prefix}-{num},,active,历史扩前缀 movieCount=60,bitmagnet|local-db
japan_censored,日本有码,NUKA,Center Village / センタービレッジ,Center Village,センタービレッジ,Center Village,,std3_dmm,3,{prefix}-{num},,active,本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,NVH,グローリークエスト,,グローリークエスト,,,std3_dmm,3,{prefix}-{num},,active,本地库高频确认(≥100帖),bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,NWF,ワンズファクトリー,,ワンズファクトリー,WANZ,,std3_dmm,3,{prefix}-{num},,active,本地库高频确认(≥100帖) · WANZ旧番号 · 用户确认,local-db|manual|sehua
japan_censored,日本有码,OAE,Other Gravure / 其他写真,,その他グラビア,Other Gravure,,std3_dmm,3,{prefix}-{num},,active,片商表/ranges/DMM/权威站,authority|av-makers|bitmagnet|catalog-sync|dmm|javbus|local-db|maker-norm|missav|sehua|site|trusted
japan_censored,日本有码,OBA,Madonna / 麦当娜,Madonna / 麦当娜,マドンナ,Madonna,,std3_dmm,3,{prefix}-{num},,active,更高龄熟女 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,OBE,Madonna / 麦当娜,Madonna / 麦当娜,マドンナ,Madonna,,std3_dmm,3,{prefix}-{num},,active,历史扩前缀 movieCount=39,bitmagnet|ippa|local-db|maker-norm
japan_censored,日本有码,OERO,Other Censored / 其他有码,Other Censored / 其他有码,その他有码,Other Censored,,std3_dmm,3,{prefix}-{num},,fallback,库内有片；厂牌署名不明，归入其他有码兜底（用户确认：不删）,
japan_censored,日本有码,OFES,S1 NO.1 STYLE / 第一风格,S1 NO.1 STYLE / 第一风格,エスワン ナンバーワンスタイル,S1 NO.1 STYLE,,std3_dmm,3,{prefix}-{num},,active,活动/企划旁支 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,OFJE,S1 NO.1 STYLE / 第一风格,S1 NO.1 STYLE / 第一风格,エスワン ナンバーワンスタイル,S1 NO.1 STYLE,,std3_open,3,{prefix}-{num},,active,精选合集 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,OKAD,おかず。,,おかず。,,,std3_dmm,3,{prefix}-{num},,active,本地库高频确认(≥100帖) · KMP · 用户确认,local-db|manual|sehua
japan_censored,日本有码,OKAX,おかず。,,おかず。,,,std3_dmm,3,{prefix}-{num},,active,本地库高频确认(≥100帖) · KMP · 用户确认,local-db|manual|sehua
japan_censored,日本有码,OKSN,ABC/妄想族,,ABC/妄想族,,,std3_dmm,3,{prefix}-{num},,active,本地库高频确认(≥100帖),bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,OKYH,SODクリエイト,,SODクリエイト,,,std3_dmm,3,{prefix}-{num},,active,历史扩前缀 movieCount=80,bitmagnet|local-db
japan_censored,日本有码,ONE,S1 NO.1 STYLE / 第一风格,S1 NO.1 STYLE / 第一风格,エスワン ナンバーワンスタイル,S1 NO.1 STYLE,,std3_dmm,3,{prefix}-{num},,active,历史扩前缀 movieCount=59,bitmagnet|local-db|maker-norm
japan_censored,日本有码,ONED,S1 NO.1 STYLE / 第一风格,S1 NO.1 STYLE / 第一风格,エスワン ナンバーワンスタイル,S1 NO.1 STYLE,,std3_dmm,3,{prefix}-{num},,active,最早主线 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,ONEZ,PRESTIGE / 普雷斯提奇,PRESTIGE / 普雷斯提奇,プレステージ,PRESTIGE,,std3_dmm,3,{prefix}-{num},118,active,本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,ONS,S1 NO.1 STYLE / 第一风格,S1 NO.1 STYLE / 第一风格,エスワン ナンバーワンスタイル,S1 NO.1 STYLE,,std3_dmm,3,{prefix}-{num},,active,历史扩前缀 movieCount=5,bitmagnet|local-db|maker-norm
japan_censored,日本有码,ONSD,S1 NO.1 STYLE / 第一风格,S1 NO.1 STYLE / 第一风格,エスワン ナンバーワンスタイル,S1 NO.1 STYLE,,std3_dmm,3,{prefix}-{num},,active,早期精选 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,ONSG,ゲインコーポレーション,,ゲインコーポレーション,,,std3_open,3,{prefix}-{num},,active,本地库高频确认(≥100帖),bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,OPEN,SODクリエイト,,SODクリエイト,,,std3_dmm,3,{prefix}-{num},,active,历史扩前缀 movieCount=5,bitmagnet|local-db
japan_censored,日本有码,OVG,Glory Quest / グローリークエスト,Glory Quest,グローリークエスト,Glory Quest,,std3_open,3,{prefix}-{num},,active,旁支/合集 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,PARATHD,パラダイステレビ,,パラダイステレビ,,,std3_dmm,3,{prefix}-{num},,active,本地库高频确认(≥100帖),bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,PARM,アロマ企画,,アロマ企画,,,std3_dmm,3,{prefix}-{num},,active,本地库高频确认(≥100帖),bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,PBD,PREMIUM / 高级,PREMIUM / 高级,プレミアム,PREMIUM,,std3_dmm,3,{prefix}-{num},,active,打包/系列 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,PFES,PREMIUM / 高级,PREMIUM / 高级,プレミアム,PREMIUM,,std3_dmm,3,{prefix}-{num},,active,精选 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,PGD,PREMIUM / 高级,PREMIUM / 高级,プレミアム,PREMIUM,,std3_dmm,3,{prefix}-{num},,active,上一代 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,PID,プレミアム,,プレミアム,,,std3_dmm,3,{prefix}-{num},,active,历史扩前缀 movieCount=21,bitmagnet|local-db
japan_censored,日本有码,PIYO,ひよこ,,ひよこ,,,std3_dmm,3,{prefix}-{num},1,active,本地库高频确认(≥100帖),bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,PJD,PREMIUM / 高级,PREMIUM / 高级,プレミアム,PREMIUM,,std3_dmm,3,{prefix}-{num},,active,企划旁支 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,PKPD,パコパコ団とゆかいな仲間たち/妄想族,,パコパコ団とゆかいな仲間たち/妄想族,,,std3_dmm,3,{prefix}-{num},,active,本地库高频确认(≥100帖),bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,PPBD,OPPAI / おっぱい,OPPAI,おっぱい,OPPAI,,std3_dmm,3,{prefix}-{num},,active,精选 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,PPPD,OPPAI / おっぱい,OPPAI,おっぱい,OPPAI,,std3_dmm,3,{prefix}-{num},,active,上一代 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,PPPE,OPPAI / おっぱい,OPPAI,おっぱい,OPPAI,,std3_open,3,{prefix}-{num},,active,现行主线 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,PPSD,OPPAI / おっぱい,OPPAI,おっぱい,OPPAI,,std3_dmm,3,{prefix}-{num},,active,系列/企划 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,PPT,PRESTIGE / 普雷斯提奇,PRESTIGE / 普雷斯提奇,プレステージ,PRESTIGE,,std3_dmm,3,{prefix}-{num},,active,本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,PRDB,SODクリエイト,,SODクリエイト,,,std3_dmm,3,{prefix}-{num},,active,历史扩前缀 movieCount=30,bitmagnet|local-db
japan_censored,日本有码,PRED,PREMIUM / 高级,PREMIUM / 高级,プレミアム,PREMIUM,,std3_open,3,{prefix}-{num},,active,现行主线 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,PRST,PREMIUM / 高级,PREMIUM / 高级,プレミアム,PREMIUM,,std3_dmm,3,{prefix}-{num},,active,少量系列 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,PRTD,プレミアム,,プレミアム,,,std3_dmm,3,{prefix}-{num},,active,历史扩前缀 movieCount=29,bitmagnet|local-db
japan_censored,日本有码,PRVR,プレミアム,,プレミアム,,,std3_dmm,3,{prefix}-{num},,active,历史扩前缀 movieCount=91,bitmagnet|local-db
japan_censored,日本有码,PRWF,プレミアム,,プレミアム,,,std3_dmm,3,{prefix}-{num},,active,历史扩前缀 movieCount=13,bitmagnet|local-db
japan_censored,日本有码,PTS,ピーターズ,,ピーターズ,Peters,,std3_dmm,3,{prefix}-{num},,active,本地库高频确认(≥100帖) · 用户确认,local-db|manual|sehua
japan_censored,日本有码,PXD,PREMIUM / 高级,PREMIUM / 高级,プレミアム,PREMIUM,,std3_dmm,3,{prefix}-{num},,active,企划旁支 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,PXVR,PRESTIGE / 普雷斯提奇,PRESTIGE / 普雷斯提奇,プレステージ,PRESTIGE,,std3_dmm,3,{prefix}-{num},,active,VR · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,PYM,ピーターズ,,ピーターズ,,,std3_dmm,3,{prefix}-{num},,active,本地库高频确认(≥100帖) · 极少 · 用户确认,local-db|manual|sehua
japan_censored,日本有码,RBB,ROOKIE / ルーキー,ROOKIE,ルーキー,ROOKIE,,std3_dmm,3,{prefix}-{num},,active,精选 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,RBD,Attackers / 攻击者,Attackers / 攻击者,アタッカーズ,Attackers,,std3_open,3,{prefix}-{num},,active,囚禁拘束 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,RBK,Attackers / 攻击者,Attackers / 攻击者,アタッカーズ,Attackers,,std3_dmm,3,{prefix}-{num},,active,囚禁后继 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,RCT,ROCKET / 火箭,ROCKET / 火箭,ロケット,ROCKET,,std3_dmm,3,{prefix}-{num},,active,较早 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,RCTD,ROCKET / 火箭,ROCKET / 火箭,ロケット,ROCKET,,std3_dmm,3,{prefix}-{num},1,active,现行更常见 · 权威站:javbus · 本地库确认 · 色花堂有码列表×3,authority|bitmagnet|catalog-sync|dmm|javbus|local-db|sehua|sehuatangForum|site
japan_censored,日本有码,REAL,REAL / レアル,REAL,レアル,REAL,,std3_dmm,3,{prefix}-{num},,active,,av-makers|bitmagnet|local-db|maker-norm
japan_censored,日本有码,REBD,REbecca / 丽贝卡,,レベッカ,REbecca,,std3_dmm,3,{prefix}-{num},,active,片商表/ranges/DMM/权威站,authority|av-makers|bitmagnet|catalog-sync|dmm|javbus|local-db|maker-norm|missav|sehua|site|trusted
japan_censored,日本有码,REBDB,REbecca / 丽贝卡,,レベッカ,REbecca,,std3_dmm,3,{prefix}-{num},,active,片商表/ranges/DMM/权威站,authority|av-makers|bitmagnet|catalog-sync|dmm|javbus|local-db|maker-norm|missav|sehua|site|trusted
japan_censored,日本有码,REXD,レッド,,レッド,,,std3_dmm,3,{prefix}-{num},,active,本地库高频确认(≥100帖),bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,RKI,ROOKIE / ルーキー,ROOKIE,ルーキー,ROOKIE,,std3_dmm,3,{prefix}-{num},,active,单片/企划 · 权威站:javbus · 本地库确认 · 色花堂有码列表×2,authority|bitmagnet|catalog-sync|dmm|javbus|local-db|sehua|sehuatangForum|site
japan_censored,日本有码,RLMP,REAL / レアル,,レアル,REAL,,std3_dmm,3,{prefix}-{num},,active,色花堂有码列表×4 · DMM确认,bitmagnet|catalog-sync|local-db|maker-norm|missav|sehuatangForum
japan_censored,日本有码,ROE,Madonna / 麦当娜,Madonna / 麦当娜,マドンナ,Madonna,,std3_dmm,3,{prefix}-{num},,active,四十代向 · 权威站:javbus · 本地库确认 · 色花堂有码列表×7,authority|bitmagnet|catalog-sync|dmm|javbus|local-db|sehua|sehuatangForum|site
japan_censored,日本有码,ROEB,Madonna / 麦当娜,Madonna / 麦当娜,マドンナ,Madonna,,std3_dmm,3,{prefix}-{num},,active,历史扩前缀 movieCount=15,ippa|maker-norm
japan_censored,日本有码,ROYD,ROYD / ロイド,ROYD,ロイド,ROYD,,std3_dmm,3,{prefix}-{num},,active,主线 · 权威站:javbus · 本地库确认 · 色花堂有码列表×4,authority|bitmagnet|catalog-sync|dmm|javbus|local-db|sehua|sehuatangForum|site
japan_censored,日本有码,RVG,グローリークエスト,,グローリークエスト,,,std3_dmm,3,{prefix}-{num},,active,本地库高频确认(≥100帖),bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,SACE,MAX-A / 麦克斯,MAX-A / 麦克斯,マックスエー,MAX-A,,std3_dmm,3,{prefix}-{num},1,active,本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,SAL,SAL / 萨尔,,サル,SAL,,std3_dmm,3,{prefix}-{num},,active,色花堂有码列表×1 · DMM确认,bitmagnet|catalog-sync|local-db|missav|sehuatangForum
japan_censored,日本有码,SAME,Attackers / 攻击者,Attackers / 攻击者,アタッカーズ,Attackers,,std3_open,3,{prefix}-{num},,active,较新暗黑线 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,SAO,Other Censored / 其他有码,Other Censored / 其他有码,その他有码,Other Censored,,std3_dmm,3,{prefix}-{num},,fallback,库内有片；厂牌署名不明，归入其他有码兜底（用户确认：不删）,
japan_censored,日本有码,SAVR,SOD Create / SOD制作,SOD Create / SOD制作,SODクリエイト,SOD Create,,std3_dmm,3,{prefix}-{num},,active,VR · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,SCOP,スクープ,,スクープ,Scoop,,std3_dmm,3,{prefix}-{num},,active,本地库高频确认(≥100帖) · 用户确认,local-db|manual|sehua
japan_censored,日本有码,SCPX,SCOOP / スクープ,SCOOP,スクープ,SCOOP,,std3_dmm,3,{prefix}-{num},,active,本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,SDAB,SOD Create / SOD制作,SOD Create / SOD制作,SODクリエイト,SOD Create,,std3_dmm,3,{prefix}-{num},1,active,制服/学生企划 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,SDABP,SODクリエイト,,SODクリエイト,,,std3_dmm,3,{prefix}-{num},,active,历史扩前缀 movieCount=7,bitmagnet|local-db
japan_censored,日本有码,SDAM,SOD Create / SOD制作,SOD Create / SOD制作,SODクリエイト,SOD Create,,std3_dmm,3,{prefix}-{num},1,active,本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,SDCA,SODクリエイト,,SODクリエイト,,,std3_dmm,3,{prefix}-{num},,active,历史扩前缀 movieCount=39,bitmagnet|local-db
japan_censored,日本有码,SDDE,SOD Create / SOD制作,SOD Create / SOD制作,SODクリエイト,SOD Create,,std3_open,3,{prefix}-{num},1,active,魔镜号等 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,SDDL,SODクリエイト,,SODクリエイト,,,std3_dmm,3,{prefix}-{num},,active,历史扩前缀 movieCount=28,bitmagnet|local-db
japan_censored,日本有码,SDDM,SODクリエイト,,SODクリエイト,,,std3_dmm,3,{prefix}-{num},,active,历史扩前缀 movieCount=203,bitmagnet|local-db
japan_censored,日本有码,SDEN,SODクリエイト,,SODクリエイト,,,std3_dmm,3,{prefix}-{num},,active,历史扩前缀 movieCount=37,bitmagnet|local-db
japan_censored,日本有码,SDFK,SODクリエイト,,SODクリエイト,,,std3_dmm,3,{prefix}-{num},,active,历史扩前缀 movieCount=68,bitmagnet|local-db
japan_censored,日本有码,SDHS,SODクリエイト,,SODクリエイト,,,std3_dmm,3,{prefix}-{num},,active,历史扩前缀 movieCount=40,bitmagnet|local-db
japan_censored,日本有码,SDJS,SOD Create / SOD制作,SOD Create / SOD制作,SODクリエイト,SOD Create,,std3_open,3,{prefix}-{num},1,active,女职员企划 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,SDMF,SODクリエイト,,SODクリエイト,,,std3_dmm,3,{prefix}-{num},,active,历史扩前缀 movieCount=50,bitmagnet|local-db
japan_censored,日本有码,SDMM,SOD Create / SOD制作,SOD Create / SOD制作,SODクリエイト,SOD Create,,std3_dmm,3,{prefix}-{num},1,active,魔镜号相关 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,SDMS,SODクリエイト,,SODクリエイト,,,std3_dmm,3,{prefix}-{num},,active,历史扩前缀 movieCount=759,bitmagnet|local-db
